Dataset,Resample,Classifier,Accuracy,BalancedAccuracy,LogLoss,ROCAUC,F1
ArrowHead,25,ridge,0.6171428571428571,0.6004922067268254,13.799570154690567,0.7179863903495206,0.6194430631033028
ArrowHead,26,extra_trees,0.8685714285714285,0.8699298149667305,0.44165771179211205,0.9767902434713447,0.8690643303192838
ArrowHead,26,random_forest,0.8285714285714286,0.8302798286391395,0.55030839317386,0.949957580310194,0.8291841273893656
ArrowHead,26,ridge,0.7542857142857143,0.7587275544617628,8.856440547040215,0.8212960098979277,0.7591948382719501
ArrowHead,27,extra_trees,0.8514285714285714,0.8481451098350196,0.4729059434738265,0.964491626529981,0.8521016448740235
ArrowHead,27,random_forest,0.8285714285714286,0.822987877130617,0.5234096012767385,0.9543374132826654,0.8301220341220341
ArrowHead,27,ridge,0.7371428571428571,0.7559019232522104,9.474331747996509,0.8083823074543768,0.7366826730692277
ArrowHead,28,extra_trees,0.8628571428571429,0.8578069455838119,0.47416733548570683,0.9581878838760992,0.861436509047182
ArrowHead,28,random_forest,0.8114285714285714,0.8114119041108377,0.567462428877997,0.9248243559718969,0.8105199927604169
ArrowHead,28,ridge,0.7371428571428571,0.739859629933461,9.474331747996509,0.8071450665017014,0.7397150875925591
ArrowHead,29,extra_trees,0.9028571428571428,0.9018321028165163,0.4072202102866358,0.9805567584287039,0.9029748667322854
ArrowHead,29,random_forest,0.8514285714285714,0.8481451098350196,0.46837250953656523,0.9694657770315054,0.8522397053825626
ArrowHead,29,ridge,0.8228571428571428,0.8371160331783795,6.384875743215039,0.8710949582431178,0.8229446445244765
Beef,0,extra_trees,0.8,0.8,0.6919662134927387,0.9597222222222224,0.7974825174825175
Beef,0,random_forest,0.7333333333333333,0.7333333333333334,0.9113499644786489,0.9305555555555556,0.7013419913419914
Beef,0,ridge,0.7666666666666667,0.7666666666666666,8.410185790794001,0.8541666666666666,0.77
Beef,1,extra_trees,0.6,0.6,0.8436652538171857,0.925,0.6065384615384616
Beef,1,random_forest,0.6333333333333333,0.6333333333333333,0.9858160761045751,0.9159722222222223,0.644313725490196
Beef,1,ridge,0.6666666666666666,0.6666666666666667,12.014551129705717,0.7916666666666666,0.6644022644022645
Beef,2,extra_trees,0.7,0.7,0.769790735330968,0.9472222222222223,0.69512987012987
Beef,2,random_forest,0.7,0.7000000000000001,0.8908251476472933,0.9416666666666667,0.6914335664335665
Beef,2,ridge,0.5666666666666667,0.5666666666666667,15.618916468617433,0.7291666666666666,0.5956060606060606
Beef,3,extra_trees,0.9,0.9,0.5865792419421761,0.9986111111111112,0.8984615384615384
Beef,3,random_forest,0.8,0.8,0.7946863770839044,0.9770833333333333,0.8015850815850816
Beef,3,ridge,0.6333333333333333,0.6333333333333334,13.216006242676288,0.7708333333333334,0.5761038961038961
Beef,4,extra_trees,0.6333333333333333,0.6333333333333334,0.8243778413626329,0.9430555555555558,0.6444444444444445
Beef,4,random_forest,0.6666666666666666,0.6666666666666667,0.9503549976092753,0.9090277777777779,0.6776470588235294
Beef,4,ridge,0.6333333333333333,0.6333333333333333,13.216006242676288,0.7708333333333334,0.6333333333333333
Beef,5,extra_trees,0.8,0.8,0.7278789694761053,0.9569444444444445,0.8016317016317017
Beef,5,random_forest,0.7,0.7,0.9031552520030982,0.9270833333333334,0.7018181818181818
Beef,5,ridge,0.5666666666666667,0.5666666666666667,15.618916468617432,0.7291666666666666,0.5167608861726509
Beef,6,extra_trees,0.7333333333333333,0.7333333333333333,0.6703807652114213,0.9743055555555554,0.7373626373626373
Beef,6,random_forest,0.7,0.7,0.8681165250598492,0.9354166666666666,0.7065934065934065
Beef,6,ridge,0.6666666666666666,0.6666666666666667,12.014551129705717,0.7916666666666666,0.6252747252747253
Beef,7,extra_trees,0.8,0.8,0.6608693065642381,0.982638888888889,0.8011188811188812
Beef,7,random_forest,0.8333333333333334,0.8333333333333334,0.7405411967864904,0.9916666666666667,0.8357575757575757
Beef,7,ridge,0.6666666666666666,0.6666666666666667,12.014551129705717,0.7916666666666666,0.6586726998491703
Beef,8,extra_trees,0.8,0.8,0.7859004142266917,0.9458333333333334,0.800952380952381
Beef,8,random_forest,0.7333333333333333,0.7333333333333333,0.8432622888269786,0.9319444444444446,0.7302164502164501
Beef,8,ridge,0.5666666666666667,0.5666666666666667,15.618916468617433,0.7291666666666666,0.5577777777777778
Beef,9,extra_trees,0.8666666666666667,0.8666666666666668,0.6855599754249403,0.9881944444444444,0.8657342657342657
Beef,9,random_forest,0.8666666666666667,0.8666666666666668,0.8029125383324821,0.9909722222222223,0.8538461538461538
Beef,9,ridge,0.7,0.7,10.813096016735146,0.8125,0.6949604643722291
Beef,10,extra_trees,0.8666666666666667,0.8666666666666666,0.6488850257364207,0.976388888888889,0.8625641025641025
Beef,10,random_forest,0.7666666666666667,0.7666666666666667,0.8326290744726897,0.9548611111111112,0.7604262404262404
Beef,10,ridge,0.5666666666666667,0.5666666666666667,15.618916468617432,0.7291666666666666,0.5376556776556777
Beef,11,extra_trees,0.6666666666666666,0.6666666666666667,0.8445973562792853,0.9166666666666666,0.6409090909090909
Beef,11,random_forest,0.6666666666666666,0.6666666666666667,0.950268409445484,0.9027777777777779,0.63593171534348
Beef,11,ridge,0.5,0.5,18.021826694558573,0.6875,0.4754134754134754
Beef,12,extra_trees,0.8333333333333334,0.8333333333333334,0.6846834957892476,0.9875,0.8324009324009324
Beef,12,random_forest,0.7666666666666667,0.7666666666666666,0.9144425802306297,0.9430555555555556,0.77
Beef,12,ridge,0.6333333333333333,0.6333333333333334,13.216006242676288,0.7708333333333334,0.6424242424242425
Beef,13,extra_trees,0.9333333333333333,0.9333333333333333,0.6807393705951256,0.9854166666666668,0.9328671328671329
Beef,13,random_forest,0.6333333333333333,0.6333333333333333,0.904614747109549,0.9583333333333334,0.5664102564102564
Beef,13,ridge,0.7333333333333333,0.7333333333333334,9.611640903764574,0.8333333333333334,0.7190587190587191
Beef,14,extra_trees,0.8333333333333334,0.8333333333333334,0.7637658975928232,0.9388888888888889,0.8403030303030302
Beef,14,random_forest,0.8333333333333334,0.8333333333333334,0.8645898040128636,0.9305555555555555,0.8466310160427806
Beef,14,ridge,0.7,0.7000000000000001,10.813096016735146,0.8125,0.6926406926406926
Beef,15,extra_trees,0.5333333333333333,0.5333333333333333,0.9003789520822328,0.8986111111111111,0.5312820512820513
Beef,15,random_forest,0.5666666666666667,0.5666666666666667,0.9681966959816714,0.8951388888888888,0.582037962037962
Beef,15,ridge,0.5,0.5,18.021826694558577,0.6875,0.5104575163398692
Beef,16,extra_trees,0.7666666666666667,0.7666666666666667,0.7063777824067893,0.95625,0.762990342990343
Beef,16,random_forest,0.7333333333333333,0.7333333333333334,0.8351058814384434,0.9381944444444444,0.7294372294372293
Beef,16,ridge,0.6333333333333333,0.6333333333333333,13.216006242676288,0.7708333333333334,0.6147619047619047
Beef,17,extra_trees,0.6,0.6,1.0939106364254618,0.8423611111111111,0.5939393939393939
Beef,17,random_forest,0.5666666666666667,0.5666666666666667,1.1997975291816982,0.8173611111111111,0.5770850202429151
Beef,17,ridge,0.4,0.4,21.626192033470286,0.625,0.40374514374514375
Beef,18,extra_trees,0.7666666666666667,0.7666666666666666,0.8364433246032349,0.9284722222222223,0.7654545454545455
Beef,18,random_forest,0.6333333333333333,0.6333333333333333,1.0747776860519915,0.8680555555555555,0.6353846153846153
Beef,18,ridge,0.5,0.5000000000000001,18.021826694558577,0.6875,0.4651699178014968
Beef,19,extra_trees,0.6666666666666666,0.6666666666666667,0.8167701926799784,0.9270833333333333,0.662200283376754
Beef,19,random_forest,0.6666666666666666,0.6666666666666667,0.9476167846113139,0.9166666666666667,0.6506959706959707
Beef,19,ridge,0.7,0.7,10.813096016735143,0.8125,0.6973426573426572
Beef,20,extra_trees,0.8333333333333334,0.8333333333333334,0.7750067124240096,0.9520833333333333,0.8264335664335664
Beef,20,random_forest,0.7333333333333333,0.7333333333333334,0.9421218031360269,0.9145833333333333,0.7056277056277056
Beef,20,ridge,0.5,0.5,18.021826694558573,0.6875,0.49388888888888893
Beef,21,extra_trees,0.9,0.9,0.6505475802360293,0.9791666666666665,0.9017316017316016
Beef,21,random_forest,0.8333333333333334,0.8333333333333334,0.8405626193623836,0.945138888888889,0.8356643356643356
Beef,21,ridge,0.7333333333333333,0.7333333333333333,9.611640903764574,0.8333333333333334,0.7266310160427807
Beef,22,extra_trees,0.8,0.8,0.8151097973323885,0.9465277777777776,0.792034632034632
Beef,22,random_forest,0.8,0.8,0.9120756662258225,0.9388888888888889,0.8065850815850816
Beef,22,ridge,0.5666666666666667,0.5666666666666667,15.618916468617432,0.7291666666666666,0.5505474917239623
Beef,23,extra_trees,0.7666666666666667,0.7666666666666667,0.6829759284837353,0.9659722222222223,0.7695238095238095
Beef,23,random_forest,0.8333333333333334,0.8333333333333334,0.7749000580991545,0.9694444444444444,0.8314285714285714
Beef,23,ridge,0.6333333333333333,0.6333333333333333,13.216006242676288,0.7708333333333334,0.611923076923077
Beef,24,extra_trees,0.6333333333333333,0.6333333333333333,1.0358436420740476,0.8625,0.6515617715617715
Beef,24,random_forest,0.5333333333333333,0.5333333333333333,1.0808111932167523,0.8479166666666667,0.5550449550449551
Beef,24,ridge,0.6333333333333333,0.6333333333333334,13.216006242676288,0.7708333333333334,0.6138461538461539
Beef,25,extra_trees,0.9333333333333333,0.9333333333333333,0.6075863363933842,0.9819444444444445,0.9328671328671329
Beef,25,random_forest,0.7666666666666667,0.7666666666666667,0.7810375522979537,0.9833333333333333,0.7514285714285713
Beef,25,ridge,0.7,0.7000000000000001,10.813096016735146,0.8125,0.7004753416518121
Beef,26,extra_trees,0.7,0.7,0.8768121043944518,0.9152777777777779,0.7094838494838496
Beef,26,random_forest,0.4666666666666667,0.4666666666666666,1.1212615104082946,0.84375,0.47727227021344665
Beef,26,ridge,0.5333333333333333,0.5333333333333334,16.820371581588002,0.7083333333333334,0.5467465867465868
Beef,27,extra_trees,0.7333333333333333,0.7333333333333333,0.773369604157335,0.9458333333333333,0.7309523809523809
Beef,27,random_forest,0.7333333333333333,0.7333333333333333,0.9466470879220655,0.9166666666666666,0.7243589743589743
Beef,27,ridge,0.6666666666666666,0.6666666666666667,12.014551129705717,0.7916666666666666,0.6738845468257233
Beef,28,extra_trees,0.7333333333333333,0.7333333333333334,0.7981431986439333,0.9631944444444446,0.7201298701298701
Beef,28,random_forest,0.5666666666666667,0.5666666666666667,0.9456465025782081,0.9145833333333334,0.5746304675716442
Beef,28,ridge,0.5333333333333333,0.5333333333333333,16.820371581588002,0.7083333333333334,0.5424242424242425
Beef,29,extra_trees,0.9,0.9,0.5883311508394253,0.975,0.8933333333333333
Beef,29,random_forest,0.9,0.9,0.771034503170614,0.9840277777777777,0.9023310023310024
Beef,29,ridge,0.5333333333333333,0.5333333333333332,16.820371581588002,0.7083333333333334,0.5448951048951048
BeetleFly,0,extra_trees,0.85,0.85,0.4337628138924723,0.95,0.8695652173913043
BeetleFly,0,random_forest,0.85,0.85,0.49502593125749483,0.86,0.8695652173913043
BeetleFly,0,ridge,0.85,0.8500000000000001,5.406548008367573,0.8500000000000001,0.8571428571428571
BeetleFly,1,extra_trees,0.95,0.95,0.3352654054263972,1.0,0.9473684210526315
BeetleFly,1,random_forest,1.0,1.0,0.40196021261008796,1.0,1.0
BeetleFly,1,ridge,0.6,0.6,14.41746135564686,0.6,0.5555555555555556
BeetleFly,2,extra_trees,0.9,0.9,0.34262760970895534,0.99,0.9090909090909091
BeetleFly,2,random_forest,0.9,0.9,0.40832005263295407,0.9299999999999999,0.9090909090909091
BeetleFly,2,ridge,0.95,0.95,1.802182669455858,0.95,0.9523809523809523
BeetleFly,3,extra_trees,0.85,0.8500000000000001,0.4715053209038301,0.8400000000000001,0.8571428571428571
BeetleFly,3,random_forest,0.85,0.8500000000000001,0.531077624301209,0.82,0.8571428571428571
BeetleFly,3,ridge,0.75,0.75,9.010913347279288,0.75,0.7619047619047619
BeetleFly,4,extra_trees,0.9,0.9,0.3097462611505729,0.9400000000000001,0.9090909090909091
BeetleFly,4,random_forest,0.95,0.95,0.3422966412308951,0.98,0.9523809523809523
BeetleFly,4,ridge,0.95,0.95,1.802182669455858,0.95,0.9523809523809523
BeetleFly,5,extra_trees,0.65,0.65,0.5563127057074689,0.8800000000000001,0.5333333333333333
BeetleFly,5,random_forest,0.6,0.6,0.5980772263721105,0.86,0.42857142857142855
BeetleFly,5,ridge,0.8,0.8,7.20873067782343,0.7999999999999999,0.7777777777777778
BeetleFly,6,extra_trees,0.9,0.9,0.35113022744346034,0.95,0.9090909090909091
BeetleFly,6,random_forest,0.85,0.85,0.41015447248607506,0.95,0.8695652173913043
BeetleFly,6,ridge,0.9,0.9,3.604365338911715,0.9,0.9090909090909091
BeetleFly,7,extra_trees,0.75,0.75,0.4323468575777917,0.905,0.782608695652174
BeetleFly,7,random_forest,0.65,0.65,0.5937900238530196,0.8700000000000001,0.5333333333333333
BeetleFly,7,ridge,0.7,0.7,10.813096016735145,0.7000000000000002,0.7272727272727273
BeetleFly,8,extra_trees,0.95,0.95,0.3471530157110123,1.0,0.9473684210526315
BeetleFly,8,random_forest,1.0,1.0,0.39849043849216087,1.0,1.0
BeetleFly,8,ridge,0.9,0.9,3.604365338911715,0.9,0.8888888888888888
BeetleFly,9,extra_trees,0.85,0.85,0.3677531723792269,0.96,0.8695652173913043
BeetleFly,9,random_forest,0.85,0.8500000000000001,0.4558022803281843,0.9,0.8571428571428571
BeetleFly,9,ridge,0.9,0.9,3.604365338911715,0.9,0.9090909090909091
BeetleFly,10,extra_trees,0.85,0.8500000000000001,0.3944019723636306,0.9000000000000001,0.8571428571428571
BeetleFly,10,random_forest,0.85,0.8500000000000001,0.4757840666164774,0.8250000000000001,0.8571428571428571
BeetleFly,10,ridge,0.8,0.8,7.20873067782343,0.8,0.8181818181818182
BeetleFly,11,extra_trees,0.9,0.9,0.3345032531481568,0.97,0.9090909090909091
BeetleFly,11,random_forest,0.9,0.9,0.4166523273079331,0.97,0.9090909090909091
BeetleFly,11,ridge,0.95,0.95,1.802182669455858,0.95,0.9523809523809523
BeetleFly,12,extra_trees,0.75,0.75,0.6853180643655024,0.74,0.782608695652174
BeetleFly,12,random_forest,0.8,0.8,0.5694868113521548,0.665,0.8333333333333334
BeetleFly,12,ridge,0.85,0.85,5.406548008367573,0.85,0.8695652173913043
BeetleFly,13,extra_trees,0.8,0.8,0.37857945070537785,0.94,0.8181818181818182
BeetleFly,13,random_forest,0.8,0.8,0.45767192737551426,0.96,0.8181818181818182
BeetleFly,13,ridge,0.9,0.9,3.604365338911715,0.9,0.8888888888888888
BeetleFly,14,extra_trees,0.95,0.95,0.3489073252327241,0.945,0.9523809523809523
BeetleFly,14,random_forest,0.9,0.9,0.41793335380974705,0.9400000000000001,0.9
BeetleFly,14,ridge,0.95,0.95,1.8021826694558576,0.9500000000000001,0.9473684210526315
BeetleFly,15,extra_trees,0.85,0.85,0.2986542727342346,1.0,0.8695652173913043
BeetleFly,15,random_forest,0.85,0.8500000000000001,0.4438793526801179,0.97,0.8571428571428571
BeetleFly,15,ridge,0.95,0.95,1.802182669455858,0.95,0.9523809523809523
BeetleFly,16,extra_trees,0.75,0.75,0.38061242579864724,0.905,0.7619047619047619
BeetleFly,16,random_forest,0.8,0.8,0.432959627624955,0.88,0.8181818181818182
BeetleFly,16,ridge,0.85,0.85,5.406548008367573,0.85,0.8695652173913043
BeetleFly,17,extra_trees,0.75,0.75,0.6271666473553084,0.795,0.782608695652174
BeetleFly,17,random_forest,0.75,0.75,0.6163074662430065,0.79,0.782608695652174
BeetleFly,17,ridge,0.8,0.8,7.20873067782343,0.8,0.8181818181818182
BeetleFly,18,extra_trees,0.9,0.9,0.3778724282707871,0.9,0.9090909090909091
BeetleFly,18,random_forest,0.9,0.9,0.41071300021241247,0.9299999999999999,0.9090909090909091
BeetleFly,18,ridge,0.85,0.85,5.406548008367573,0.85,0.8695652173913043
BeetleFly,19,extra_trees,0.9,0.9,0.34392855195851235,0.9800000000000001,0.8888888888888888
BeetleFly,19,random_forest,0.9,0.9,0.37635479264178195,0.99,0.9
BeetleFly,19,ridge,0.95,0.95,1.802182669455858,0.95,0.9523809523809523
BeetleFly,20,extra_trees,0.9,0.9,0.3647103764134793,0.96,0.9090909090909091
BeetleFly,20,random_forest,0.9,0.9,0.4531443541540943,0.92,0.9090909090909091
BeetleFly,20,ridge,0.75,0.75,9.010913347279288,0.75,0.7368421052631579
BeetleFly,21,extra_trees,0.9,0.9,0.42967946384054245,0.89,0.9
BeetleFly,21,random_forest,0.85,0.8500000000000001,0.4510086438701032,0.91,0.8421052631578947
BeetleFly,21,ridge,0.7,0.7,10.813096016735145,0.7000000000000001,0.6666666666666666
BeetleFly,22,extra_trees,0.95,0.95,0.35569675294193526,0.95,0.9523809523809523
BeetleFly,22,random_forest,0.95,0.95,0.4121756103135851,0.95,0.9523809523809523
BeetleFly,22,ridge,0.95,0.95,1.8021826694558576,0.9500000000000001,0.9473684210526315
BeetleFly,23,extra_trees,0.8,0.8,0.5567062015898356,0.905,0.8333333333333334
BeetleFly,23,random_forest,0.8,0.8,0.5490558441526167,0.84,0.8333333333333334
BeetleFly,23,ridge,0.8,0.8,7.20873067782343,0.8,0.8
BeetleFly,24,extra_trees,0.85,0.8500000000000001,0.3907649435723787,0.9,0.8421052631578947
BeetleFly,24,random_forest,0.8,0.8,0.49841685837528005,0.86,0.8181818181818182
BeetleFly,24,ridge,0.9,0.9,3.604365338911715,0.9,0.9
BeetleFly,25,extra_trees,0.8,0.8,0.45812572446499733,0.8700000000000001,0.8181818181818182
BeetleFly,25,random_forest,0.95,0.95,0.4849848094064912,0.905,0.9523809523809523
BeetleFly,25,ridge,0.8,0.8,7.20873067782343,0.8,0.8181818181818182
BeetleFly,26,extra_trees,0.8,0.8,0.4109804938596679,0.91,0.7777777777777778
BeetleFly,26,random_forest,1.0,1.0,0.4288534291390695,1.0,1.0
BeetleFly,26,ridge,0.85,0.8500000000000001,5.406548008367573,0.85,0.8421052631578947
BeetleFly,27,extra_trees,0.75,0.75,0.4235113632195337,0.9299999999999999,0.782608695652174
BeetleFly,27,random_forest,0.85,0.8500000000000001,0.5026798639807342,0.895,0.8571428571428571
BeetleFly,27,ridge,0.95,0.95,1.802182669455858,0.95,0.9523809523809523
BeetleFly,28,extra_trees,0.95,0.95,0.3862190078776465,0.9,0.9523809523809523
BeetleFly,28,random_forest,0.8,0.8,0.47907469276055326,0.8650000000000001,0.8
BeetleFly,28,ridge,0.85,0.8500000000000001,5.406548008367573,0.85,0.8421052631578947
BeetleFly,29,extra_trees,0.85,0.8500000000000001,0.3795959173833759,0.96,0.8571428571428571
BeetleFly,29,random_forest,0.8,0.8,0.3932128170312354,0.98,0.8333333333333334
