Series length,Number of samples,Estimator,Run,Threads,Runtime
16,300,moment_quant_exact_samples,0,8,0.0028939590010850225
16,300,moment_quant_exact_intervals,1,8,0.00188033399899723
16,300,moment_quant_approx_samples,8,8,0.0053578330007439945
16,300,moment_quant_exact_intervals,7,8,0.0017989580010180362
16,300,moment_quant_approx_samples,0,8,0.005303624999214662
16,300,moment_quant_approx_intervals,6,8,0.007141458001569845
16,300,moment_quant_exact_intervals,4,8,0.0018288330029463395
16,300,moment_quant_exact_intervals,3,8,0.0017805000024964102
16,300,moment_quant_approx_samples,2,8,0.00540608300070744
16,300,moment_quant_approx_samples,7,8,0.005224541997449705
16,300,moment_quant_exact_intervals,0,8,0.0018367499978921842
16,300,moment_quant_exact_samples,1,8,0.002675457999430364
16,300,moment_quant_exact_intervals,8,8,0.0018424999980197754
16,300,moment_quant_approx_intervals,9,8,0.00710866699955659
16,300,moment_quant_approx_samples,6,8,0.00541249999878346
16,300,moment_quant_exact_intervals,2,8,0.0018090830017172266
16,300,moment_quant_approx_samples,4,8,0.005355000001145527
16,300,moment_quant_approx_intervals,8,8,0.007194541998615023
16,300,moment_quant_exact_samples,5,8,0.00288383299994166
16,1000,moment_quant_exact_samples,8,8,0.007367250000243075
16,1000,moment_quant_approx_intervals,2,8,0.015278957998816622
16,1000,moment_quant_exact_samples,9,8,0.007793249998940155
16,1000,moment_quant_exact_samples,4,8,0.00756720800200128
16,1000,moment_quant_exact_samples,0,8,0.007566291998955421
16,1000,moment_quant_exact_intervals,8,8,0.0033920419991773088
16,1000,moment_quant_approx_samples,3,8,0.007831791997887194
16,1000,moment_quant_exact_intervals,4,8,0.0033430840012442786
16,1000,moment_quant_approx_intervals,4,8,0.013286792000144487
16,1000,moment_quant_approx_samples,4,8,0.007787624999764375
16,1000,moment_quant_approx_samples,0,8,0.007882083002186846
16,1000,moment_quant_approx_samples,6,8,0.008174083999620052
16,1000,moment_quant_exact_samples,5,8,0.007611375000124099
16,1000,moment_quant_exact_intervals,6,8,0.0035053749998041894
16,1000,moment_quant_exact_intervals,7,8,0.003319583000120474
16,1000,moment_quant_exact_samples,7,8,0.007449708999047289
16,1000,moment_quant_approx_samples,2,8,0.007903666999482084
16,1000,moment_quant_approx_intervals,8,8,0.013152416999218985
16,1000,moment_quant_approx_samples,9,8,0.007799125000019558
16,1000,moment_quant_exact_intervals,0,8,0.0034155419998569414
16,1000,moment_quant_exact_intervals,9,8,0.0032527920011489186
16,1000,moment_quant_approx_samples,5,8,0.007779332998325117
16,1000,moment_quant_approx_samples,8,8,0.00779054199665552
16,1000,moment_quant_approx_intervals,1,8,0.013175582997064339
16,1000,moment_quant_exact_intervals,2,8,0.003272541998740053
16,1000,moment_quant_approx_samples,7,8,0.007945624998683343
16,1000,moment_quant_exact_samples,2,8,0.007522124997194624
16,1000,moment_quant_exact_samples,3,8,0.007452124998962972
16,1000,moment_quant_exact_samples,1,8,0.0074844159971689805
16,1000,moment_quant_approx_intervals,6,8,0.013267291000374826
16,1000,moment_quant_exact_intervals,3,8,0.00338108299911255
16,1000,moment_quant_approx_intervals,3,8,0.013059832999715582
16,1000,moment_quant_approx_intervals,7,8,0.013080957996862708
16,1000,moment_quant_approx_intervals,5,8,0.013043708000623155
16,1000,moment_quant_approx_intervals,0,8,0.013046999996731756
16,1000,moment_quant_approx_samples,1,8,0.007739083001069957
16,1000,moment_quant_exact_samples,6,8,0.007417000000714324
16,1000,moment_quant_exact_intervals,5,8,0.0033036659988283645
16,1000,moment_quant_approx_intervals,9,8,0.013123958997312002
16,1000,moment_quant_exact_intervals,1,8,0.003268499996920582
16,3000,moment_quant_exact_samples,7,8,0.020963000002666377
16,3000,moment_quant_exact_samples,6,8,0.02116037499945378
16,3000,moment_quant_approx_samples,2,8,0.015623791001416976
16,3000,moment_quant_exact_intervals,3,8,0.00778133399944636
16,3000,moment_quant_exact_intervals,7,8,0.007651167001313297
16,3000,moment_quant_approx_samples,7,8,0.015476790998945944
16,3000,moment_quant_approx_intervals,0,8,0.03128370799822733
16,3000,moment_quant_approx_samples,0,8,0.015430709001520881
16,3000,moment_quant_exact_intervals,9,8,0.007972999999765307
16,3000,moment_quant_exact_intervals,4,8,0.007729000000836095
16,3000,moment_quant_approx_samples,6,8,0.015234041999065084
16,3000,moment_quant_exact_intervals,8,8,0.007917666000139434
16,3000,moment_quant_exact_samples,8,8,0.021381041002314305
16,3000,moment_quant_exact_samples,3,8,0.020770125000126427
16,3000,moment_quant_exact_samples,0,8,0.020519249999779277
16,3000,moment_quant_exact_samples,1,8,0.020900791998428758
16,3000,moment_quant_approx_intervals,1,8,0.030868291003571358
16,3000,moment_quant_approx_samples,3,8,0.015074999999342253
16,3000,moment_quant_approx_samples,1,8,0.015454958000191255
16,3000,moment_quant_exact_samples,5,8,0.021406625000963686
16,3000,moment_quant_exact_intervals,1,8,0.007880375000240747
16,3000,moment_quant_approx_intervals,4,8,0.030754375002288725
16,3000,moment_quant_exact_samples,2,8,0.021229624999250518
16,3000,moment_quant_approx_samples,4,8,0.01499725000030594
16,3000,moment_quant_approx_intervals,8,8,0.031219874999806052
16,3000,moment_quant_approx_samples,9,8,0.01555329199982225
16,3000,moment_quant_approx_intervals,5,8,0.031199417000607355
16,3000,moment_quant_approx_intervals,3,8,0.03118079200066859
16,3000,moment_quant_exact_intervals,5,8,0.008033833000808954
16,3000,moment_quant_exact_intervals,0,8,0.00785850000102073
16,3000,moment_quant_approx_intervals,7,8,0.031088249997992534
16,3000,moment_quant_approx_intervals,6,8,0.03105945800052723
16,3000,moment_quant_approx_intervals,9,8,0.030921165998734068
16,3000,moment_quant_approx_samples,5,8,0.015519083000981482
16,3000,moment_quant_approx_samples,8,8,0.015540832999249687
16,3000,moment_quant_approx_intervals,2,8,0.030708874997799285
16,3000,moment_quant_exact_intervals,2,8,0.007782582997606369
16,3000,moment_quant_exact_samples,9,8,0.020476584002608433
16,3000,moment_quant_exact_samples,4,8,0.021194457996898564
16,3000,moment_quant_exact_intervals,6,8,0.00765750000209664
16,10000,moment_quant_approx_intervals,1,8,0.1072979580021638
16,10000,moment_quant_exact_intervals,9,8,0.024841374997777166
16,10000,moment_quant_exact_samples,6,8,0.06737966700165998
16,10000,moment_quant_exact_intervals,4,8,0.025332249999337364
16,10000,moment_quant_approx_samples,8,8,0.04553658299846575
16,10000,moment_quant_approx_samples,3,8,0.047181957997963764
16,10000,moment_quant_approx_samples,6,8,0.04634391699801199
16,10000,moment_quant_exact_intervals,1,8,0.02405966700098361
16,10000,moment_quant_exact_intervals,8,8,0.02399962499839603
16,10000,moment_quant_exact_intervals,7,8,0.023842499998863786
16,10000,moment_quant_exact_intervals,6,8,0.023878083000454353
16,10000,moment_quant_exact_samples,3,8,0.07030870900052832
16,10000,moment_quant_approx_intervals,5,8,0.10413158400115208
16,10000,moment_quant_exact_samples,2,8,0.06797037499927683
16,10000,moment_quant_exact_samples,5,8,0.06936454199967557
16,10000,moment_quant_approx_intervals,3,8,0.1061329999974987
16,10000,moment_quant_exact_intervals,3,8,0.0248338329984108
16,10000,moment_quant_exact_samples,7,8,0.07042070799798239
16,10000,moment_quant_approx_samples,7,8,0.049651666999125155
16,10000,moment_quant_approx_intervals,8,8,0.11009158299930277
16,10000,moment_quant_exact_samples,1,8,0.06766599999900791
16,10000,moment_quant_exact_samples,4,8,0.06858991599801811
16,10000,moment_quant_exact_intervals,5,8,0.024503625001671026
16,10000,moment_quant_approx_intervals,0,8,0.1048619579996739
16,10000,moment_quant_approx_samples,4,8,0.047893458999169525
16,10000,moment_quant_approx_intervals,6,8,0.10837420800089603
16,10000,moment_quant_approx_intervals,7,8,0.10570600000210106
16,10000,moment_quant_approx_intervals,9,8,0.1057875829974364
16,10000,moment_quant_approx_samples,9,8,0.04728912499922444
16,10000,moment_quant_approx_intervals,2,8,0.1086832080000022
16,10000,moment_quant_approx_samples,2,8,0.048820249998243526
16,10000,moment_quant_approx_samples,5,8,0.046867292003298644
16,10000,moment_quant_exact_intervals,2,8,0.02446991699980572
16,10000,moment_quant_approx_samples,1,8,0.046841250001307344
16,10000,moment_quant_approx_intervals,4,8,0.1043513750009879
16,10000,moment_quant_exact_samples,8,8,0.06881441699806601
16,10000,moment_quant_exact_samples,0,8,0.0681417909981974
16,10000,moment_quant_approx_samples,0,8,0.0475205000002461
16,10000,moment_quant_exact_intervals,0,8,0.02422883300096146
16,10000,moment_quant_exact_samples,9,8,0.07130120799774886
32,1,moment_quant_approx_samples,3,8,0.008644875000754837
32,1,moment_quant_exact_intervals,6,8,0.002525834002881311
32,1,moment_quant_exact_samples,1,8,0.0007066660000418779
32,1,moment_quant_exact_samples,5,8,0.0007889169974077959
32,1,moment_quant_exact_intervals,3,8,0.002516791999369161
32,1,moment_quant_exact_samples,2,8,0.0007249170012073591
32,1,moment_quant_approx_samples,4,8,0.00844120900001144
32,1,moment_quant_approx_intervals,0,8,0.010074917001475114
32,1,moment_quant_approx_samples,7,8,0.008641958000225713
32,1,moment_quant_exact_intervals,2,8,0.0024682909970579203
32,1,moment_quant_exact_intervals,9,8,0.0024227089998021256
32,1,moment_quant_approx_intervals,5,8,0.009948124999937136
32,1,moment_quant_approx_intervals,3,8,0.009976084002119023
32,1,moment_quant_approx_intervals,7,8,0.009962709002138581
32,1,moment_quant_approx_intervals,9,8,0.009914209000271512
32,1,moment_quant_approx_intervals,2,8,0.010014041999966139
32,1,moment_quant_exact_intervals,0,8,0.0024586670006101485
32,1,moment_quant_exact_intervals,1,8,0.002444124998874031
32,1,moment_quant_approx_samples,1,8,0.008325624999997672
32,1,moment_quant_approx_samples,2,8,0.008359708001080435
32,1,moment_quant_approx_intervals,6,8,0.009915750000800472
32,1,moment_quant_approx_intervals,4,8,0.009963290998712182
32,1,moment_quant_approx_samples,6,8,0.008412249997491017
32,1,moment_quant_approx_samples,0,8,0.00838270799795282
32,1,moment_quant_approx_intervals,1,8,0.010052417001134017
32,1,moment_quant_exact_intervals,5,8,0.0024358340015169233
32,1,moment_quant_exact_samples,7,8,0.0008166669977072161
32,1,moment_quant_approx_samples,8,8,0.0082996249984717
32,1,moment_quant_approx_intervals,8,8,0.010011124999437016
32,1,moment_quant_exact_samples,8,8,0.0006986670014157426
32,1,moment_quant_exact_samples,3,8,0.000754249998863088
32,1,moment_quant_exact_samples,4,8,0.0007206670015875716
32,1,moment_quant_exact_intervals,7,8,0.002440917000058107
32,1,moment_quant_approx_samples,5,8,0.00841687499996624
32,1,moment_quant_approx_samples,9,8,0.008290458001283696
32,1,moment_quant_exact_samples,6,8,0.0006689170004392508
32,1,moment_quant_exact_intervals,8,8,0.002455707999615697
32,1,moment_quant_exact_samples,9,8,0.0007677909998164978
32,1,moment_quant_exact_intervals,4,8,0.0024264589992526453
32,1,moment_quant_exact_samples,0,8,0.0006521670002257451
32,2,moment_quant_exact_samples,0,8,0.0007345410012931097
32,2,moment_quant_approx_samples,7,8,0.008666292000270914
32,2,moment_quant_exact_intervals,0,8,0.0024738749998505227
32,2,moment_quant_exact_intervals,2,8,0.0024655000015627593
32,2,moment_quant_exact_samples,8,8,0.0008006669995666016
32,2,moment_quant_approx_intervals,0,8,0.010215791997325141
32,2,moment_quant_exact_samples,5,8,0.0007983750001585577
32,2,moment_quant_exact_intervals,8,8,0.0024707909979042597
32,2,moment_quant_exact_intervals,9,8,0.002457583999785129
32,2,moment_quant_exact_intervals,6,8,0.0024410830010310747
32,2,moment_quant_approx_intervals,5,8,0.010196874998655403
32,2,moment_quant_approx_samples,3,8,0.008665666999149835
32,2,moment_quant_exact_samples,9,8,0.0007193749988800846
32,2,moment_quant_approx_intervals,9,8,0.010229750001599314
32,2,moment_quant_approx_samples,4,8,0.008567207998567028
32,2,moment_quant_approx_intervals,3,8,0.010239499999443069
32,2,moment_quant_exact_samples,3,8,0.0007279999990714714
32,2,moment_quant_exact_samples,4,8,0.0008201660020858981
32,2,moment_quant_approx_samples,0,8,0.008604457998444559
32,2,moment_quant_approx_samples,9,8,0.008504374996846309
32,2,moment_quant_approx_intervals,7,8,0.010199332999036415
32,2,moment_quant_exact_intervals,1,8,0.0024901659999159165
32,2,moment_quant_approx_intervals,6,8,0.010239375002129236
32,2,moment_quant_approx_samples,6,8,0.00875254100174061
32,2,moment_quant_approx_intervals,2,8,0.010220582997135352
32,2,moment_quant_approx_samples,5,8,0.008702375002030749
32,2,moment_quant_exact_samples,2,8,0.0007768329996906687
32,2,moment_quant_approx_intervals,4,8,0.01017429100102163
32,2,moment_quant_exact_samples,1,8,0.0008006660027604084
32,2,moment_quant_exact_samples,7,8,0.0007038340008875821
32,2,moment_quant_exact_intervals,3,8,0.0024987910001073033
32,2,moment_quant_exact_intervals,4,8,0.0024492080010531936
32,2,moment_quant_approx_intervals,1,8,0.010186124996835133
32,2,moment_quant_exact_samples,6,8,0.000806709002063144
32,2,moment_quant_approx_samples,2,8,0.008566791999328416
32,2,moment_quant_exact_intervals,7,8,0.002495374999853084
32,2,moment_quant_approx_samples,8,8,0.008464667000225745
32,2,moment_quant_approx_samples,1,8,0.008605457998783095
32,2,moment_quant_exact_intervals,5,8,0.0024826669978210703
32,2,moment_quant_approx_intervals,8,8,0.010181834000832168
32,3,moment_quant_approx_intervals,7,8,0.010306125001079636
32,3,moment_quant_exact_samples,7,8,0.0008388329988520127
32,3,moment_quant_exact_intervals,6,8,0.002485334000084549
32,3,moment_quant_exact_intervals,5,8,0.0024421250018349383
32,3,moment_quant_exact_samples,9,8,0.0008374160024686716
32,3,moment_quant_approx_intervals,6,8,0.010238750001008157
32,3,moment_quant_exact_samples,8,8,0.0008417089993599802
32,3,moment_quant_exact_samples,1,8,0.0008901250002963934
32,3,moment_quant_exact_intervals,1,8,0.0025304170012532268
32,3,moment_quant_exact_samples,5,8,0.0007576659991173074
32,3,moment_quant_approx_samples,9,8,0.008617750001576496
32,3,moment_quant_exact_intervals,9,8,0.0024898329975258093
32,3,moment_quant_approx_samples,8,8,0.008665000001201406
32,3,moment_quant_exact_samples,2,8,0.0007887079991633072
32,3,moment_quant_approx_intervals,2,8,0.010300250000000233
32,3,moment_quant_approx_samples,1,8,0.008602666999649955
32,3,moment_quant_approx_intervals,9,8,0.010255749999487307
32,3,moment_quant_approx_samples,6,8,0.008547749999706866
32,3,moment_quant_approx_intervals,1,8,0.010277124998538056
32,3,moment_quant_exact_samples,6,8,0.0008206249985960312
32,3,moment_quant_approx_samples,5,8,0.00864233299944317
32,3,moment_quant_exact_samples,3,8,0.000729041999875335
32,3,moment_quant_approx_samples,4,8,0.008751290999498451
32,3,moment_quant_approx_intervals,3,8,0.01023120799800381
32,3,moment_quant_exact_intervals,8,8,0.002504708998458227
32,3,moment_quant_exact_intervals,7,8,0.0024525000007997733
32,3,moment_quant_approx_samples,3,8,0.00868116700075916
32,3,moment_quant_approx_samples,0,8,0.008606957999290898
32,3,moment_quant_exact_intervals,2,8,0.0025072499993257225
32,3,moment_quant_approx_samples,7,8,0.008775582999078324
32,3,moment_quant_approx_intervals,4,8,0.010267833000398241
32,3,moment_quant_approx_samples,2,8,0.008657082998979604
32,3,moment_quant_approx_intervals,0,8,0.010279749996698229
32,3,moment_quant_exact_intervals,0,8,0.002527290998841636
32,3,moment_quant_exact_intervals,4,8,0.0024528329995519016
32,3,moment_quant_exact_samples,4,8,0.0007817500008968636
32,3,moment_quant_approx_intervals,8,8,0.010261542000080226
32,3,moment_quant_exact_intervals,3,8,0.0024955000008048955
32,3,moment_quant_exact_samples,0,8,0.0007999580011528451
32,3,moment_quant_approx_intervals,5,8,0.010254041997541208
32,4,moment_quant_exact_intervals,8,8,0.0024852080023265444
32,4,moment_quant_approx_intervals,0,8,0.010387500002252636
32,4,moment_quant_exact_intervals,4,8,0.002509583002392901
32,4,moment_quant_approx_samples,1,8,0.008737332998862257
32,4,moment_quant_approx_samples,6,8,0.008635958998638671
32,4,moment_quant_exact_intervals,5,8,0.00250929100002395
32,4,moment_quant_exact_intervals,6,8,0.002466083999024704
32,4,moment_quant_approx_samples,7,8,0.008698874997207895
32,4,moment_quant_approx_samples,8,8,0.008609374999650754
32,4,moment_quant_exact_samples,7,8,0.0008587090014771093
32,4,moment_quant_approx_samples,4,8,0.008679249996930594
32,4,moment_quant_exact_intervals,1,8,0.002493542000593152
32,4,moment_quant_exact_samples,4,8,0.0008085829977062531
32,4,moment_quant_exact_intervals,2,8,0.0024982089998957235
32,4,moment_quant_approx_samples,0,8,0.008804583001619903
32,4,moment_quant_approx_intervals,3,8,0.010288208999554627
32,4,moment_quant_approx_samples,2,8,0.008638999999675434
32,4,moment_quant_approx_intervals,7,8,0.010282250001182547
32,4,moment_quant_exact_intervals,9,8,0.00250791700091213
32,4,moment_quant_approx_samples,5,8,0.008595625000452856
32,4,moment_quant_exact_samples,2,8,0.0008403329993598163
32,4,moment_quant_approx_intervals,6,8,0.01030637499934528
32,4,moment_quant_approx_intervals,1,8,0.010242833999654977
32,4,moment_quant_exact_samples,3,8,0.0009325409992015921
32,4,moment_quant_approx_intervals,4,8,0.01033066600211896
32,4,moment_quant_approx_intervals,5,8,0.01025475000278675
32,4,moment_quant_approx_samples,3,8,0.008793166001851205
32,4,moment_quant_exact_intervals,3,8,0.0025466250008321367
32,4,moment_quant_exact_samples,5,8,0.000863375000335509
32,4,moment_quant_exact_samples,9,8,0.0008093340002233163
32,4,moment_quant_approx_intervals,2,8,0.01028158299959614
32,4,moment_quant_exact_samples,6,8,0.0008848750003380701
32,4,moment_quant_approx_intervals,9,8,0.01028625000253669
